price;Storage_Level;Feed_in;Feed_out;hourly_profit;profit_acc;
    42.00000;     0.00000;     0.00000;     0.00000;     0.00000; 30747.64003;
    44.00000;     0.00000;     0.00000;     0.00000;     0.00000; 30747.64003;
    43.00000;     0.00000;     0.00000;     0.00000;     0.00000; 30747.64003;
    43.00000;     0.00000;     0.00000;     0.00000;     0.00000; 30747.64003;
    41.00000;     0.00000;     0.00000;     0.00000;     0.00000; 30747.64003;
    38.00000;     0.00000;     0.00000;     0.00000;     0.00000; 30747.64003;
    33.00000;     0.00000;     0.00000;     0.00000;     0.00000; 30747.64003;
    26.00000;     0.00000;     0.00000;     0.00000;     0.00000; 30747.64003;
    26.00000;     0.00011;     0.00011;     0.00000;    -0.00331; 30747.63672;
    21.00000;     0.25011;     0.25000;     0.00000;    -6.36364; 30741.27308;
    21.00000;     0.50009;     0.25000;     0.00000;    -6.36364; 30734.90944;
    25.00000;     0.75005;     0.25000;     0.00000;    -7.57576; 30727.33369;
    26.00000;     1.00000;     0.25000;     0.00000;    -7.87879; 30719.45490;
    32.00000;     1.00000;     0.00007;     0.00000;    -0.00272; 30719.45218;
    47.00000;     0.74993;     0.00000;     0.25000;    11.75000; 30731.20218;
    49.00000;     0.49988;     0.00000;     0.25000;    12.25000; 30743.45218;
    46.00000;     0.24984;     0.00000;     0.25000;    11.50000; 30754.95218;
    45.00000;     0.00000;     0.00000;     0.24983;    11.24213; 30766.19431;
    45.00000;     0.00000;     0.00000;     0.00000;     0.00000; 30766.19431;
    44.00000;     0.00000;     0.00000;     0.00000;     0.00000; 30766.19431;
    43.00000;     0.00000;     0.00000;     0.00000;     0.00000; 30766.19431;
    40.00000;     0.00000;     0.00000;     0.00000;     0.00000; 30766.19431;
    36.00000;     0.00000;     0.00000;     0.00000;     0.00000; 30766.19431;
    33.00000;     0.00000;     0.00000;     0.00000;     0.00000; 30766.19431;
    35.00000;     0.00000;     0.00000;     0.00000;     0.00000; 30766.19431;
    37.00000;     0.00000;     0.00000;     0.00000;     0.00000; 30766.19431;
    39.00000;     0.00000;     0.00000;     0.00000;     0.00000; 30766.19431;
    40.00000;     0.00000;     0.00000;     0.00000;     0.00000; 30766.19431;
    38.00000;     0.00000;     0.00000;     0.00000;     0.00000; 30766.19431;
    34.00000;     0.00000;     0.00000;     0.00000;     0.00000; 30766.19431;
    30.00000;     0.00000;     0.00000;     0.00000;     0.00000; 30766.19431;
    20.00000;     0.25000;     0.25000;     0.00000;    -6.06061; 30760.13370;
    18.00000;     0.49998;     0.25000;     0.00000;    -5.45455; 30754.67916;
    19.00000;     0.74995;     0.25000;     0.00000;    -5.75758; 30748.92158;
    19.00000;     0.99990;     0.25000;     0.00000;    -5.75758; 30743.16401;
    24.00000;     1.00000;     0.00017;     0.00000;    -0.00509; 30743.15892;
    30.00000;     1.00000;     0.00007;     0.00000;    -0.00255; 30743.15637;
    42.00000;     0.74993;     0.00000;     0.25000;    10.50000; 30753.65637;
    45.00000;     0.49988;     0.00000;     0.25000;    11.25000; 30764.90637;
    45.00000;     0.24984;     0.00000;     0.25000;    11.25000; 30776.15637;
    42.00000;     0.00000;     0.00000;     0.24983;    10.49265; 30786.64902;
    36.00000;     0.00000;     0.00000;     0.00000;     0.00000; 30786.64902;
    34.00000;     0.00000;     0.00000;     0.00000;     0.00000; 30786.64902;
    29.00000;     0.25000;     0.25000;     0.00000;    -8.78788; 30777.86114;
    28.00000;     0.49998;     0.25000;     0.00000;    -8.48485; 30769.37629;
    27.00000;     0.74995;     0.25000;     0.00000;    -8.18182; 30761.19448;
    30.00000;     0.99990;     0.25000;     0.00000;    -9.09091; 30752.10357;
    33.00000;     1.00000;     0.00017;     0.00000;    -0.00700; 30752.09657;
    39.00000;     0.99993;     0.00000;     0.00000;     0.00000; 30752.09657;
    41.00000;     0.75011;     0.00000;     0.24975;    10.23995; 30762.33652;
    42.00000;     0.50005;     0.00000;     0.25000;    10.50000; 30772.83652;
    43.00000;     0.25002;     0.00000;     0.25000;    10.75000; 30783.58652;
    43.00000;     0.00000;     0.00000;     0.25000;    10.75000; 30794.33652;
    38.00000;     0.00000;     0.00000;     0.00000;     0.00000; 30794.33652;
    29.00000;     0.00000;     0.00000;     0.00000;     0.00000; 30794.33652;
    22.00000;     0.00000;     0.00000;     0.00000;     0.00000; 30794.33652;
    16.00000;     0.25000;     0.25000;     0.00000;    -4.84848; 30789.48804;
    17.00000;     0.49998;     0.25000;     0.00000;    -5.15152; 30784.33652;
    17.00000;     0.74995;     0.25000;     0.00000;    -5.15152; 30779.18501;
    18.00000;     0.75005;     0.00016;     0.00000;    -0.00344; 30779.18157;
    17.00000;     1.00000;     0.25000;     0.00000;    -5.15152; 30774.03006;
    22.00000;     1.00000;     0.00007;     0.00000;    -0.00187; 30774.02819;
    28.00000;     0.75011;     0.00000;     0.24982;     6.99510; 30781.02329;
    30.00000;     0.50005;     0.00000;     0.25000;     7.50000; 30788.52329;
    30.00000;     0.25002;     0.00000;     0.25000;     7.50000; 30796.02329;
    29.00000;     0.00000;     0.00000;     0.25000;     7.25000; 30803.27329;
    26.00000;     0.00000;     0.00000;     0.00000;     0.00000; 30803.27329;
    17.00000;     0.00011;     0.00011;     0.00000;    -0.00216; 30803.27112;
    14.00000;     0.25011;     0.25000;     0.00000;    -4.24242; 30799.02870;
    15.00000;     0.50009;     0.25000;     0.00000;    -4.54545; 30794.48325;
    15.00000;     0.75005;     0.25000;     0.00000;    -4.54545; 30789.93779;
    15.00000;     1.00000;     0.25000;     0.00000;    -4.54545; 30785.39234;
    20.00000;     1.00000;     0.00007;     0.00000;    -0.00170; 30785.39064;
    26.00000;     1.00000;     0.00007;     0.00000;    -0.00221; 30785.38843;
    36.00000;     0.75011;     0.00000;     0.24982;     8.99370; 30794.38213;
    40.00000;     0.50005;     0.00000;     0.25000;    10.00000; 30804.38213;
    40.00000;     0.25002;     0.00000;     0.25000;    10.00000; 30814.38213;
    40.00000;     0.00000;     0.00000;     0.25000;    10.00000; 30824.38213;
    29.00000;     0.00000;     0.00000;     0.00000;     0.00000; 30824.38213;
    28.00000;     0.00000;     0.00000;     0.00000;     0.00000; 30824.38213;
    18.00000;     0.25000;     0.25000;     0.00000;    -5.45455; 30818.92759;
    18.00000;     0.49998;     0.25000;     0.00000;    -5.45455; 30813.47304;
    15.00000;     0.74995;     0.25000;     0.00000;    -4.54545; 30808.92759;
    18.00000;     0.99990;     0.25000;     0.00000;    -5.45455; 30803.47304;
    24.00000;     1.00000;     0.00017;     0.00000;    -0.00509; 30803.46795;
    35.00000;     0.99993;     0.00000;     0.00000;     0.00000; 30803.46795;
    40.00000;     0.74986;     0.00000;     0.25000;    10.00000; 30813.46795;
    43.00000;     0.49981;     0.00000;     0.25000;    10.75000; 30824.21795;
    41.00000;     0.24977;     0.00000;     0.25000;    10.25000; 30834.46795;
    39.00000;     0.00000;     0.00000;     0.24976;     9.74045; 30844.20840;
    39.00000;     0.00000;     0.00000;     0.00000;     0.00000; 30844.20840;
    35.00000;     0.00000;     0.00000;     0.00000;     0.00000; 30844.20840;
    29.00000;     0.25000;     0.25000;     0.00000;    -8.78788; 30835.42052;
    25.00000;     0.49998;     0.25000;     0.00000;    -7.57576; 30827.84476;
    26.00000;     0.74995;     0.25000;     0.00000;    -7.87879; 30819.96597;
    29.00000;     0.99990;     0.25000;     0.00000;    -8.78788; 30811.17810;
    36.00000;     0.99983;     0.00000;     0.00000;     0.00000; 30811.17810;
    38.00000;     0.74976;     0.00000;     0.25000;     9.50000; 30820.67810;
    38.00000;     0.50005;     0.00000;     0.24965;     9.48670; 30830.16480;
    39.00000;     0.25002;     0.00000;     0.25000;     9.75000; 30839.91480;
    39.00000;     0.00000;     0.00000;     0.25000;     9.75000; 30849.66480;
    36.00000;     0.00000;     0.00000;     0.00000;     0.00000; 30849.66480;
    29.00000;     0.00000;     0.00000;     0.00000;     0.00000; 30849.66480;
    21.00000;     0.00000;     0.00000;     0.00000;     0.00000; 30849.66480;
    14.00000;     0.00000;     0.00000;     0.00000;     0.00000; 30849.66480;
    12.00000;     0.25000;     0.25000;     0.00000;    -3.63636; 30846.02843;
    12.00000;     0.49998;     0.25000;     0.00000;    -3.63636; 30842.39207;
    12.00000;     0.74995;     0.25000;     0.00000;    -3.63636; 30838.75571;
    13.00000;     0.75005;     0.00016;     0.00000;    -0.00248; 30838.75322;
    12.00000;     1.00000;     0.25000;     0.00000;    -3.63636; 30835.11686;
    19.00000;     0.99993;     0.00000;     0.00000;     0.00000; 30835.11686;
    24.00000;     0.74986;     0.00000;     0.25000;     6.00000; 30841.11686;
    26.00000;     0.49981;     0.00000;     0.25000;     6.50000; 30847.61686;
    23.00000;     0.24977;     0.00000;     0.25000;     5.75000; 30853.36686;
    22.00000;     0.00000;     0.00000;     0.24976;     5.49461; 30858.86147;
    17.00000;     0.00000;     0.00000;     0.00000;     0.00000; 30858.86147;
    15.00000;     0.25000;     0.25000;     0.00000;    -4.54545; 30854.31602;
    12.00000;     0.49998;     0.25000;     0.00000;    -3.63636; 30850.67965;
    12.00000;     0.74995;     0.25000;     0.00000;    -3.63636; 30847.04329;
    12.00000;     0.99990;     0.25000;     0.00000;    -3.63636; 30843.40693;
    16.00000;     1.00000;     0.00017;     0.00000;    -0.00339; 30843.40353;
    26.00000;     0.99993;     0.00000;     0.00000;     0.00000; 30843.40353;
    35.00000;     0.74986;     0.00000;     0.25000;     8.75000; 30852.15353;
    36.00000;     0.49981;     0.00000;     0.25000;     9.00000; 30861.15353;
    34.00000;     0.24977;     0.00000;     0.25000;     8.50000; 30869.65353;
    27.00000;     0.00000;     0.00000;     0.24976;     6.74339; 30876.39692;
    17.00000;     0.00000;     0.00000;     0.00000;     0.00000; 30876.39692;
    10.00000;     0.00000;     0.00000;     0.00000;     0.00000; 30876.39692;
     9.00000;     0.00000;     0.00000;     0.00000;     0.00000; 30876.39692;
     9.00000;     0.00000;     0.00000;     0.00000;     0.00000; 30876.39692;
     7.00000;     0.25000;     0.25000;     0.00000;    -2.12121; 30874.27571;
     6.00000;     0.49998;     0.25000;     0.00000;    -1.81818; 30872.45752;
     5.00000;     0.74995;     0.25000;     0.00000;    -1.51515; 30870.94237;
     5.00000;     0.99990;     0.25000;     0.00000;    -1.51515; 30869.42722;
     8.00000;     0.99983;     0.00000;     0.00000;     0.00000; 30869.42722;
     9.00000;     0.75021;     0.00000;     0.24954;     2.24590; 30871.67313;
    13.00000;     0.50016;     0.00000;     0.25000;     3.25000; 30874.92313;
    13.00000;     0.25012;     0.00000;     0.25000;     3.25000; 30878.17313;
    11.00000;     0.00011;     0.00000;     0.25000;     2.75000; 30880.92313;
     8.00000;     0.00011;     0.00000;     0.00000;     0.00000; 30880.92313;
     0.00000;     0.25011;     0.25000;     0.00000;     0.00000; 30880.92313;
    -1.00000;     0.50009;     0.25000;     0.00000;     0.30303; 30881.22616;
     4.00000;     0.75005;     0.25000;     0.00000;    -1.21212; 30880.01404;
     5.00000;     1.00000;     0.25000;     0.00000;    -1.51515; 30878.49888;
    10.00000;     1.00000;     0.00007;     0.00000;    -0.00085; 30878.49804;
    12.00000;     1.00000;     0.00007;     0.00000;    -0.00102; 30878.49702;
    21.00000;     0.75011;     0.00000;     0.24982;     5.24632; 30883.74334;
    29.00000;     0.50005;     0.00000;     0.25000;     7.25000; 30890.99334;
    34.00000;     0.25002;     0.00000;     0.25000;     8.50000; 30899.49334;
    32.00000;     0.00000;     0.00000;     0.25000;     8.00000; 30907.49334;
    18.00000;     0.00000;     0.00000;     0.00000;     0.00000; 30907.49334;
    18.00000;     0.00000;     0.00000;     0.00000;     0.00000; 30907.49334;
    13.00000;     0.25000;     0.25000;     0.00000;    -3.93939; 30903.55395;
    14.00000;     0.25011;     0.00012;     0.00000;    -0.00208; 30903.55187;
    13.00000;     0.50009;     0.25000;     0.00000;    -3.93939; 30899.61248;
    12.00000;     0.75005;     0.25000;     0.00000;    -3.63636; 30895.97611;
    13.00000;     1.00000;     0.25000;     0.00000;    -3.93939; 30892.03672;
    38.00000;     0.99993;     0.00000;     0.00000;     0.00000; 30892.03672;
    41.00000;     0.99986;     0.00000;     0.00000;     0.00000; 30892.03672;
    39.00000;     0.99979;     0.00000;     0.00000;     0.00000; 30892.03672;
    40.00000;     0.99972;     0.00000;     0.00000;     0.00000; 30892.03672;
    42.00000;     0.99965;     0.00000;     0.00000;     0.00000; 30892.03672;
    46.00000;     0.74958;     0.00000;     0.25000;    11.50000; 30903.53672;
    43.00000;     0.49953;     0.00000;     0.25000;    10.75000; 30914.28672;
    43.00000;     0.24949;     0.00000;     0.25000;    10.75000; 30925.03672;
    43.00000;     0.00000;     0.00000;     0.24948;    10.72743; 30935.76415;
    42.00000;     0.00000;     0.00000;     0.00000;     0.00000; 30935.76415;
    39.00000;     0.00000;     0.00000;     0.00000;     0.00000; 30935.76415;
    37.00000;     0.00000;     0.00000;     0.00000;     0.00000; 30935.76415;
    41.00000;     0.00000;     0.00000;     0.00000;     0.00000; 30935.76415;
    42.00000;     0.00000;     0.00000;     0.00000;     0.00000; 30935.76415;
    41.00000;     0.00000;     0.00000;     0.00000;     0.00000; 30935.76415;
    40.00000;     0.00000;     0.00000;     0.00000;     0.00000; 30935.76415;
    39.00000;     0.00000;     0.00000;     0.00000;     0.00000; 30935.76415;
    34.00000;     0.00000;     0.00000;     0.00000;     0.00000; 30935.76415;
    30.00000;     0.00000;     0.00000;     0.00000;     0.00000; 30935.76415;
    23.00000;     0.25000;     0.25000;     0.00000;    -6.96970; 30928.79445;
    17.00000;     0.49998;     0.25000;     0.00000;    -5.15152; 30923.64294;
    14.00000;     0.74995;     0.25000;     0.00000;    -4.24242; 30919.40051;
    17.00000;     0.99990;     0.25000;     0.00000;    -5.15152; 30914.24900;
    25.00000;     1.00000;     0.00017;     0.00000;    -0.00530; 30914.24370;
    37.00000;     0.99993;     0.00000;     0.00000;     0.00000; 30914.24370;
    44.00000;     0.74986;     0.00000;     0.25000;    11.00000; 30925.24370;
    45.00000;     0.49981;     0.00000;     0.25000;    11.25000; 30936.49370;
    41.00000;     0.49977;     0.00000;     0.00000;     0.00000; 30936.49370;
    37.00000;     0.49974;     0.00000;     0.00000;     0.00000; 30936.49370;
    38.00000;     0.49970;     0.00000;     0.00000;     0.00000; 30936.49370;
    36.00000;     0.49967;     0.00000;     0.00000;     0.00000; 30936.49370;
    39.00000;     0.49963;     0.00000;     0.00000;     0.00000; 30936.49370;
    40.00000;     0.49960;     0.00000;     0.00000;     0.00000; 30936.49370;
    40.00000;     0.49956;     0.00000;     0.00000;     0.00000; 30936.49370;
    37.00000;     0.49953;     0.00000;     0.00000;     0.00000; 30936.49370;
    39.00000;     0.49949;     0.00000;     0.00000;     0.00000; 30936.49370;
    41.00000;     0.49946;     0.00000;     0.00000;     0.00000; 30936.49370;
    43.00000;     0.24942;     0.00000;     0.25000;    10.75000; 30947.24370;
    43.00000;     0.00000;     0.00000;     0.24941;    10.72443; 30957.96813;
    42.00000;     0.00000;     0.00000;     0.00000;     0.00000; 30957.96813;
    39.00000;     0.00000;     0.00000;     0.00000;     0.00000; 30957.96813;
    31.00000;     0.00000;     0.00000;     0.00000;     0.00000; 30957.96813;
    34.00000;     0.00000;     0.00000;     0.00000;     0.00000; 30957.96813;
    28.00000;     0.00011;     0.00011;     0.00000;    -0.00356; 30957.96456;
    22.00000;     0.25011;     0.25000;     0.00000;    -6.66667; 30951.29789;
    20.00000;     0.50009;     0.25000;     0.00000;    -6.06061; 30945.23729;
    23.00000;     0.75005;     0.25000;     0.00000;    -6.96970; 30938.26759;
    23.00000;     1.00000;     0.25000;     0.00000;    -6.96970; 30931.29789;
    34.00000;     0.99993;     0.00000;     0.00000;     0.00000; 30931.29789;
    45.00000;     0.74986;     0.00000;     0.25000;    11.25000; 30942.54789;
    45.00000;     0.49981;     0.00000;     0.25000;    11.25000; 30953.79789;
    41.00000;     0.24977;     0.00000;     0.25000;    10.25000; 30964.04789;
    34.00000;     0.24976;     0.00000;     0.00000;     0.00000; 30964.04789;
    30.00000;     0.24974;     0.00000;     0.00000;     0.00000; 30964.04789;
    27.00000;     0.49972;     0.25000;     0.00000;    -8.18182; 30955.86608;
    27.00000;     0.74969;     0.25000;     0.00000;    -8.18182; 30947.68426;
    27.00000;     0.99963;     0.25000;     0.00000;    -8.18182; 30939.50244;
    30.00000;     1.00000;     0.00044;     0.00000;    -0.01590; 30939.48654;
    32.00000;     1.00000;     0.00007;     0.00000;    -0.00272; 30939.48382;
    35.00000;     0.99993;     0.00000;     0.00000;     0.00000; 30939.48382;
    40.00000;     0.74986;     0.00000;     0.25000;    10.00000; 30949.48382;
    43.00000;     0.49981;     0.00000;     0.25000;    10.75000; 30960.23382;
    40.00000;     0.25004;     0.00000;     0.24974;     9.98950; 30970.22332;
    40.00000;     0.25002;     0.00000;     0.00000;     0.00000; 30970.22332;
    41.00000;     0.00000;     0.00000;     0.25000;    10.25000; 30980.47332;
    30.00000;     0.00000;     0.00000;     0.00000;     0.00000; 30980.47332;
    29.00000;     0.00000;     0.00000;     0.00000;     0.00000; 30980.47332;
    26.00000;     0.25000;     0.25000;     0.00000;    -7.87879; 30972.59453;
    27.00000;     0.49998;     0.25000;     0.00000;    -8.18182; 30964.41272;
    22.00000;     0.74995;     0.25000;     0.00000;    -6.66667; 30957.74605;
    21.00000;     0.99990;     0.25000;     0.00000;    -6.36364; 30951.38241;
    29.00000;     1.00000;     0.00017;     0.00000;    -0.00615; 30951.37626;
    34.00000;     1.00000;     0.00007;     0.00000;    -0.00288; 30951.37338;
    43.00000;     0.99993;     0.00000;     0.00000;     0.00000; 30951.37338;
    46.00000;     0.74986;     0.00000;     0.25000;    11.50000; 30962.87338;
    45.00000;     0.49981;     0.00000;     0.25000;    11.25000; 30974.12338;
    45.00000;     0.24977;     0.00000;     0.25000;    11.25000; 30985.37338;
    44.00000;     0.00000;     0.00000;     0.24976;    10.98922; 30996.36260;
    41.00000;     0.00000;     0.00000;     0.00000;     0.00000; 30996.36260;
    39.00000;     0.00000;     0.00000;     0.00000;     0.00000; 30996.36260;
    38.00000;     0.00000;     0.00000;     0.00000;     0.00000; 30996.36260;
    38.00000;     0.00000;     0.00000;     0.00000;     0.00000; 30996.36260;
    36.00000;     0.00000;     0.00000;     0.00000;     0.00000; 30996.36260;
    36.00000;     0.00000;     0.00000;     0.00000;     0.00000; 30996.36260;
    38.00000;     0.00000;     0.00000;     0.00000;     0.00000; 30996.36260;
    38.00000;     0.00000;     0.00000;     0.00000;     0.00000; 30996.36260;
    38.00000;     0.00000;     0.00000;     0.00000;     0.00000; 30996.36260;
    38.00000;     0.00000;     0.00000;     0.00000;     0.00000; 30996.36260;
    35.00000;     0.00000;     0.00000;     0.00000;     0.00000; 30996.36260;
    30.00000;     0.00000;     0.00000;     0.00000;     0.00000; 30996.36260;
    27.00000;     0.00000;     0.00000;     0.00000;     0.00000; 30996.36260;
    24.00000;     0.25000;     0.25000;     0.00000;    -7.27273; 30989.08987;
    22.00000;     0.49998;     0.25000;     0.00000;    -6.66667; 30982.42320;
    19.00000;     0.74995;     0.25000;     0.00000;    -5.75758; 30976.66563;
    22.00000;     0.99990;     0.25000;     0.00000;    -6.66667; 30969.99896;
    27.00000;     1.00000;     0.00017;     0.00000;    -0.00573; 30969.99324;
    35.00000;     1.00000;     0.00007;     0.00000;    -0.00297; 30969.99027;
    42.00000;     0.99993;     0.00000;     0.00000;     0.00000; 30969.99027;
    47.00000;     0.74986;     0.00000;     0.25000;    11.75000; 30981.74027;
    52.00000;     0.49981;     0.00000;     0.25000;    13.00000; 30994.74027;
    47.00000;     0.24977;     0.00000;     0.25000;    11.75000; 31006.49027;
    46.00000;     0.00000;     0.00000;     0.24976;    11.48873; 31017.97900;
    43.00000;     0.00000;     0.00000;     0.00000;     0.00000; 31017.97900;
    43.00000;     0.00000;     0.00000;     0.00000;     0.00000; 31017.97900;
    39.00000;     0.00000;     0.00000;     0.00000;     0.00000; 31017.97900;
    38.00000;     0.00000;     0.00000;     0.00000;     0.00000; 31017.97900;
    37.00000;     0.00000;     0.00000;     0.00000;     0.00000; 31017.97900;
    38.00000;     0.00000;     0.00000;     0.00000;     0.00000; 31017.97900;
    41.00000;     0.00000;     0.00000;     0.00000;     0.00000; 31017.97900;
    43.00000;     0.00000;     0.00000;     0.00000;     0.00000; 31017.97900;
    40.00000;     0.00000;     0.00000;     0.00000;     0.00000; 31017.97900;
    38.00000;     0.00000;     0.00000;     0.00000;     0.00000; 31017.97900;
    35.00000;     0.00000;     0.00000;     0.00000;     0.00000; 31017.97900;
    32.00000;     0.00000;     0.00000;     0.00000;     0.00000; 31017.97900;
    22.00000;     0.00000;     0.00000;     0.00000;     0.00000; 31017.97900;
    20.00000;     0.00000;     0.00000;     0.00000;     0.00000; 31017.97900;
    18.00000;     0.25000;     0.25000;     0.00000;    -5.45455; 31012.52445;
    19.00000;     0.24998;     0.00000;     0.00000;     0.00000; 31012.52445;
    19.00000;     0.24997;     0.00000;     0.00000;     0.00000; 31012.52445;
    17.00000;     0.49995;     0.25000;     0.00000;    -5.15152; 31007.37294;
    19.00000;     0.50009;     0.00018;     0.00000;    -0.00403; 31007.36891;
    23.00000;     0.50005;     0.00000;     0.00000;     0.00000; 31007.36891;
    30.00000;     0.25002;     0.00000;     0.25000;     7.50000; 31014.86891;
    30.00000;     0.00000;     0.00000;     0.25000;     7.50000; 31022.36891;
    22.00000;     0.00000;     0.00000;     0.00000;     0.00000; 31022.36891;
    17.00000;     0.00000;     0.00000;     0.00000;     0.00000; 31022.36891;
    15.00000;     0.25000;     0.25000;     0.00000;    -4.54545; 31017.82345;
    15.00000;     0.49998;     0.25000;     0.00000;    -4.54545; 31013.27800;
    13.00000;     0.74995;     0.25000;     0.00000;    -3.93939; 31009.33860;
    13.00000;     0.99990;     0.25000;     0.00000;    -3.93939; 31005.39921;
    17.00000;     1.00000;     0.00017;     0.00000;    -0.00361; 31005.39560;
    28.00000;     1.00000;     0.00007;     0.00000;    -0.00238; 31005.39323;
    34.00000;     0.99993;     0.00000;     0.00000;     0.00000; 31005.39323;
    35.00000;     0.74986;     0.00000;     0.25000;     8.75000; 31014.14323;
    37.00000;     0.49981;     0.00000;     0.25000;     9.25000; 31023.39323;
    37.00000;     0.24977;     0.00000;     0.25000;     9.25000; 31032.64323;
    35.00000;     0.00000;     0.00000;     0.24976;     8.74143; 31041.38465;
    31.00000;     0.00000;     0.00000;     0.00000;     0.00000; 31041.38465;
    20.00000;     0.00000;     0.00000;     0.00000;     0.00000; 31041.38465;
    16.00000;     0.00000;     0.00000;     0.00000;     0.00000; 31041.38465;
    12.00000;     0.00000;     0.00000;     0.00000;     0.00000; 31041.38465;
    10.00000;     0.00000;     0.00000;     0.00000;     0.00000; 31041.38465;
    10.00000;     0.00000;     0.00000;     0.00000;     0.00000; 31041.38465;
    11.00000;     0.00000;     0.00000;     0.00000;     0.00000; 31041.38465;
    10.00000;     0.00000;     0.00000;     0.00000;     0.00000; 31041.38465;
    11.00000;     0.00000;     0.00000;     0.00000;     0.00000; 31041.38465;
     9.00000;     0.00000;     0.00000;     0.00000;     0.00000; 31041.38465;
    10.00000;     0.00000;     0.00000;     0.00000;     0.00000; 31041.38465;
    10.00000;     0.00000;     0.00000;     0.00000;     0.00000; 31041.38465;
    10.00000;     0.00000;     0.00000;     0.00000;     0.00000; 31041.38465;
     7.00000;     0.25000;     0.25000;     0.00000;    -2.12121; 31039.26344;
     9.00000;     0.25011;     0.00012;     0.00000;    -0.00134; 31039.26211;
     8.00000;     0.50009;     0.25000;     0.00000;    -2.42424; 31036.83786;
     8.00000;     0.75005;     0.25000;     0.00000;    -2.42424; 31034.41362;
     9.00000;     1.00000;     0.25000;     0.00000;    -2.72727; 31031.68635;
    10.00000;     1.00000;     0.00007;     0.00000;    -0.00085; 31031.68550;
    19.00000;     1.00000;     0.00007;     0.00000;    -0.00161; 31031.68389;
    25.00000;     0.75012;     0.00000;     0.24981;     6.24519; 31037.92908;
    26.00000;     0.50007;     0.00000;     0.25000;     6.50000; 31044.42908;
    30.00000;     0.25004;     0.00000;     0.25000;     7.50000; 31051.92908;
    25.00000;     0.25002;     0.00000;     0.00000;     0.00000; 31051.92908;
    29.00000;     0.00000;     0.00000;     0.25000;     7.25000; 31059.17908;
    22.00000;     0.00000;     0.00000;     0.00000;     0.00000; 31059.17908;
    18.00000;     0.00011;     0.00011;     0.00000;    -0.00229; 31059.17678;
    15.00000;     0.25011;     0.25000;     0.00000;    -4.54545; 31054.63133;
    13.00000;     0.50009;     0.25000;     0.00000;    -3.93939; 31050.69194;
    15.00000;     0.75005;     0.25000;     0.00000;    -4.54545; 31046.14648;
    15.00000;     1.00000;     0.25000;     0.00000;    -4.54545; 31041.60103;
    19.00000;     1.00000;     0.00007;     0.00000;    -0.00161; 31041.59941;
    20.00000;     1.00000;     0.00007;     0.00000;    -0.00170; 31041.59772;
    29.00000;     0.99993;     0.00000;     0.00000;     0.00000; 31041.59772;
    30.00000;     0.99986;     0.00000;     0.00000;     0.00000; 31041.59772;
    35.00000;     0.74979;     0.00000;     0.25000;     8.75000; 31050.34772;
    38.00000;     0.49974;     0.00000;     0.25000;     9.50000; 31059.84772;
    36.00000;     0.24970;     0.00000;     0.25000;     9.00000; 31068.84772;
    25.00000;     0.49969;     0.25000;     0.00000;    -7.57576; 31061.27196;
    22.00000;     0.74965;     0.25000;     0.00000;    -6.66667; 31054.60529;
    24.00000;     0.99960;     0.25000;     0.00000;    -7.27273; 31047.33257;
    26.00000;     1.00000;     0.00047;     0.00000;    -0.01489; 31047.31768;
    34.00000;     0.99993;     0.00000;     0.00000;     0.00000; 31047.31768;
    37.00000;     0.99986;     0.00000;     0.00000;     0.00000; 31047.31768;
    40.00000;     0.74979;     0.00000;     0.25000;    10.00000; 31057.31768;
    40.00000;     0.50005;     0.00000;     0.24969;     9.98740; 31067.30508;
    41.00000;     0.25002;     0.00000;     0.25000;    10.25000; 31077.55508;
    41.00000;     0.00000;     0.00000;     0.25000;    10.25000; 31087.80508;
    37.00000;     0.00000;     0.00000;     0.00000;     0.00000; 31087.80508;
    32.00000;     0.00000;     0.00000;     0.00000;     0.00000; 31087.80508;
    28.00000;     0.25000;     0.25000;     0.00000;    -8.48485; 31079.32023;
    22.00000;     0.49998;     0.25000;     0.00000;    -6.66667; 31072.65356;
    22.00000;     0.74995;     0.25000;     0.00000;    -6.66667; 31065.98690;
    25.00000;     0.99990;     0.25000;     0.00000;    -7.57576; 31058.41114;
    30.00000;     1.00000;     0.00017;     0.00000;    -0.00636; 31058.40478;
    41.00000;     1.00000;     0.00007;     0.00000;    -0.00348; 31058.40130;
    60.00000;     0.74993;     0.00000;     0.25000;    15.00000; 31073.40130;
    58.00000;     0.49988;     0.00000;     0.25000;    14.50000; 31087.90130;
    54.00000;     0.25004;     0.00000;     0.24981;    13.48961; 31101.39090;
    50.00000;     0.25002;     0.00000;     0.00000;     0.00000; 31101.39090;
    57.00000;     0.00000;     0.00000;     0.25000;    14.25000; 31115.64090;
    50.00000;     0.00000;     0.00000;     0.00000;     0.00000; 31115.64090;
    48.00000;     0.00000;     0.00000;     0.00000;     0.00000; 31115.64090;
    44.00000;     0.00000;     0.00000;     0.00000;     0.00000; 31115.64090;
    42.00000;     0.25000;     0.25000;     0.00000;   -12.72727; 31102.91363;
    42.00000;     0.49998;     0.25000;     0.00000;   -12.72727; 31090.18636;
    45.00000;     0.49995;     0.00000;     0.00000;     0.00000; 31090.18636;
    49.00000;     0.49991;     0.00000;     0.00000;     0.00000; 31090.18636;
    53.00000;     0.25002;     0.00000;     0.24986;    13.24258; 31103.42894;
    55.00000;     0.00000;     0.00000;     0.25000;    13.75000; 31117.17894;
